MonthYear,Time index,Country,StoreID,City,Dept_ID,Dept. Name,HoursOwn,HoursLease,Sales units,Turnover,Customer,Area (m2),Opening hours
02.2017,5,Denmark,96857,Copenhagen (II),9,Hardware,1523.148,0,36430,238635,,3135,Type A
02.2017,5,Denmark,96857,Copenhagen (II),14,Non Food,8802.159,0,199240,108444,,13709.64,Type A
02.2017,5,Denmark,96857,Copenhagen (II),15,Admin,3571.845,0,95,0,,0,Type A
02.2017,5,Denmark,96857,Copenhagen (II),12,Checkout,5422.281,0,2381000,7798656,,30241.92,Type A
02.2017,5,Denmark,96857,Copenhagen (II),16,Customer Services,1809.525,0,95,0,,0,Type A
02.2017,5,Denmark,96857,Copenhagen (II),11,Delivery,4009.278,0,496220,1496589,,0,Type A
02.2017,5,Denmark,96857,Copenhagen (II),17,others,31.47,298,95,0,,0,Type A
02.2017,5,Denmark,96857,Copenhagen (II),18,all,39331.206,298,2381000,7798656,,30241.92,Type A
02.2017,5,Denmark,87703,Aalborg (I),1,Dry,2193.459,0,328950,1019127,,866.4,Type A
02.2017,5,Denmark,87703,Aalborg (I),2,Frozen,1749.732,0,77235,443778,,588.24,Type A
02.2017,5,Denmark,87703,Aalborg (I),3,other,47.205,0,433200,597339,,937.08,Type A
02.2017,5,Denmark,87703,Aalborg (I),4,Fish,1809.525,0,355240,633429,,581.4,Type A
02.2017,5,Denmark,87703,Aalborg (I),5,Fruits & Vegetables,2095.902,0,129560,253710,,850.44,Type A
02.2017,5,Denmark,87703,Aalborg (I),6,Meat,7656.651,0,1016615,2956332,,8962.68,Type A
02.2017,5,Denmark,87703,Aalborg (I),13,Food,15552.474,0,2340800,5903715,,12407.76,Type A
02.2017,5,Denmark,87703,Aalborg (I),7,Clothing,3732.342,0,135735,1372095,,5319.24,Type A
02.2017,5,Denmark,87703,Aalborg (I),8,Household,1919.67,0,37985,232383,,3830.4,Type A
02.2017,5,Denmark,87703,Aalborg (I),9,Hardware,1239.918,0,46585,342150,,5567.76,Type A
02.2017,5,Denmark,87703,Aalborg (I),14,Non Food,6891.93,0,220305,1946628,,16213.08,Type A
02.2017,5,Denmark,87703,Aalborg (I),15,Admin,3666.255,0,100,0,,0,Type A
02.2017,5,Denmark,87703,Aalborg (I),12,Checkout,6039.093,0,2561105,7850343,,28620.84,Type A
02.2017,5,Denmark,87703,Aalborg (I),16,Customer Services,2803.977,0,100,0,,0,Type A
02.2017,5,Denmark,87703,Aalborg (I),11,Delivery,8226.258,0,715255,2250891,,0,Type A
02.2017,5,Denmark,87703,Aalborg (I),17,others,31.47,0,100,0,,0,Type A
02.2017,5,Denmark,87703,Aalborg (I),18,all,43211.457,0,2561105,7850343,,28620.84,Type A
02.2017,5,Denmark,19000,Aalborg (II),1,Dry,3109.236,0,351605,1490628,,1299.6,Type A
02.2017,5,Denmark,19000,Aalborg (II),2,Frozen,3272.88,0,120860,744495,,1103.52,Type A
02.2017,5,Denmark,19000,Aalborg (II),3,other,47.205,0,638370,968499,,1071.6,Type A
02.2017,5,Denmark,19000,Aalborg (II),4,Fish,1472.796,0,433415,744189,,1155.96,Type A
02.2017,5,Denmark,19000,Aalborg (II),5,Fruits & Vegetables,2464.101,0,221905,536664,,1372.56,Type A
02.2017,5,Denmark,19000,Aalborg (II),6,Meat,8578.722,0,2088425,8684739,,9817.68,Type A
02.2017,5,Denmark,19000,Aalborg (II),13,Food,18944.94,0,3854580,13169214,,18821.4,Type A
02.2017,5,Denmark,19000,Aalborg (II),7,Clothing,3845.634,0,167725,1273770,,5715.96,Type A
02.2017,5,Denmark,19000,Aalborg (II),8,Household,1513.707,0,28290,10506,,2726.88,Type A
02.2017,5,Denmark,19000,Aalborg (II),9,Hardware,1359.504,0,31875,224178,,3098.52,Type A
02.2017,5,Denmark,19000,Aalborg (II),14,Non Food,6718.845,0,227890,1658454,,11844.6,Type A
02.2017,5,Denmark,19000,Aalborg (II),15,Admin,4002.984,0,105,0,,0,Type A
02.2017,5,Denmark,19000,Aalborg (II),12,Checkout,8119.26,0,4082470,14827668,,30666,Type A
02.2017,5,Denmark,19000,Aalborg (II),16,Customer Services,4094.247,0,105,0,,0,Type A
02.2017,5,Denmark,19000,Aalborg (II),11,Delivery,0,0,360,2226,,0,Type A
02.2017,5,Denmark,19000,Aalborg (II),17,others,1520.001,338,105,0,,0,Type A
02.2017,5,Denmark,19000,Aalborg (II),18,all,43400.277,338,4082470,14827668,,30666,Type A
02.2017,5,Spain,88994,Madrid (I),1,Dry,3250.851,0,388755,1722987,,1224.36,Type A
02.2017,5,Spain,88994,Madrid (I),2,Frozen,2511.306,0,126060,813444,,836.76,Type A
02.2017,5,Spain,88994,Madrid (I),3,other,47.205,0,591910,879138,,1226.64,Type A
02.2017,5,Spain,88994,Madrid (I),4,Fish,1828.407,0,435005,725367,,793.44,Type A
02.2017,5,Spain,88994,Madrid (I),5,Fruits & Vegetables,1897.641,0,204700,416685,,1174.2,Type A
02.2017,5,Spain,88994,Madrid (I),6,Meat,8893.422,0,1514590,5416932,,10980.48,Type A
02.2017,5,Spain,88994,Madrid (I),13,Food,18428.832,0,3261020,9974553,,18080.4,Type A
02.2017,5,Spain,88994,Madrid (I),7,Clothing,5308.989,0,162570,1310283,,8319.72,Type A
02.2017,5,Spain,88994,Madrid (I),8,Household,1173.831,0,35630,208728,,4268.16,Type A
02.2017,5,Spain,88994,Madrid (I),9,Hardware,2007.786,0,55750,417858,,5114.04,Type A
02.2017,5,Spain,88994,Madrid (I),14,Non Food,8490.606,0,253950,1936869,,18837.36,Type A
02.2017,5,Spain,88994,Madrid (I),15,Admin,3700.872,0,110,0,,0,Type A
02.2017,5,Spain,88994,Madrid (I),12,Checkout,5796.774,0,3514970,11911422,,36917.76,Type A
02.2017,5,Spain,88994,Madrid (I),16,Customer Services,2508.159,0,110,0,,0,Type A
02.2017,5,Spain,88994,Madrid (I),11,Delivery,0,0,0,0,,0,Type A
02.2017,5,Spain,88994,Madrid (I),17,others,1796.937,0,110,0,,0,Type A
02.2017,5,Spain,88994,Madrid (I),18,all,40722.18,0,3514970,11911422,,36917.76,Type A
02.2017,5,Spain,20166,Madrid (II),1,Dry,2961.327,0,376920,1435719,,1178.76,Type A
02.2017,5,Spain,20166,Madrid (II),2,Frozen,2602.569,0,93400,517578,,658.92,Type A
02.2017,5,Spain,20166,Madrid (II),3,other,47.205,0,524185,683583,,1142.28,Type A
02.2017,5,Spain,20166,Madrid (II),4,Fish,2092.755,0,358370,579711,,1311,Type A
02.2017,5,Spain,20166,Madrid (II),5,Fruits & Vegetables,2316.192,0,193755,364239,,1030.56,Type A
02.2017,5,Spain,20166,Madrid (II),6,Meat,9258.474,0,1788715,8278269,,11849.16,Type A
02.2017,5,Spain,20166,Madrid (II),13,Food,19278.522,0,3335345,11859099,,19129.2,Type A
02.2017,5,Spain,20166,Madrid (II),7,Clothing,7990.233,0,159335,1621407,,8372.16,Type A
02.2017,5,Spain,20166,Madrid (II),8,Household,62.94,0,39895,230544,,5458.32,Type A
02.2017,5,Spain,20166,Madrid (II),9,Hardware,1992.051,0,57885,440823,,5784.36,Type A
02.2017,5,Spain,20166,Madrid (II),14,Non Food,10045.224,0,257115,2292774,,20691,Type A
02.2017,5,Spain,20166,Madrid (II),15,Admin,4264.185,0,115,0,,0,Type A
02.2017,5,Spain,20166,Madrid (II),12,Checkout,7892.676,0,3592460,14151873,,39820.2,Type A
02.2017,5,Spain,20166,Madrid (II),16,Customer Services,3474.288,0,115,0,,0,Type A
02.2017,5,Spain,20166,Madrid (II),11,Delivery,4172.922,0,440105,1134582,,0,Type A
02.2017,5,Spain,20166,Madrid (II),17,others,2099.049,0,115,0,,0,Type A
02.2017,5,Spain,20166,Madrid (II),18,all,51226.866,0,3592460,14151873,,39820.2,Type A
02.2017,5,Spain,16927,Barcelona (I),1,Dry,3713.46,0,367085,1326531,,784.32,Type A
02.2017,5,Spain,16927,Barcelona (I),2,Frozen,1932.258,0,84250,481707,,499.32,Type A
02.2017,5,Spain,16927,Barcelona (I),3,other,47.205,0,528770,707565,,873.24,Type A
02.2017,5,Spain,16927,Barcelona (I),4,Fish,1403.562,0,412965,617745,,1012.32,Type A
02.2017,5,Spain,16927,Barcelona (I),5,Fruits & Vegetables,2401.161,0,204725,379035,,964.44,Type A
02.2017,5,Spain,16927,Barcelona (I),6,Meat,8660.544,0,1589640,6174309,,8039.28,Type A
02.2017,5,Spain,16927,Barcelona (I),13,Food,18158.19,0,3187435,9686892,,13764.36,Type A
02.2017,5,Spain,16927,Barcelona (I),7,Clothing,4676.442,0,152540,1351350,,5563.2,Type A
02.2017,5,Spain,16927,Barcelona (I),8,Household,1542.03,0,32220,211098,,4596.48,Type A
02.2017,5,Spain,16927,Barcelona (I),9,Hardware,1296.564,0,58150,397668,,4699.08,Type A
02.2017,5,Spain,16927,Barcelona (I),14,Non Food,7515.036,0,242910,190116,,15690.96,Type A
02.2017,5,Spain,16927,Barcelona (I),15,Admin,3200.499,0,120,0,,0,Type A
02.2017,5,Spain,16927,Barcelona (I),12,Checkout,8355.285,0,3430345,11647008,,29455.32,Type A
02.2017,5,Spain,16927,Barcelona (I),16,Customer Services,3332.673,0,120,0,,0,Type A
02.2017,5,Spain,16927,Barcelona (I),11,Delivery,777.309,0,0,0,,0,Type A
02.2017,5,Spain,16927,Barcelona (I),17,others,31.47,0,120,0,,0,Type A
02.2017,5,Spain,16927,Barcelona (I),18,all,41370.462,0,3430345,11647008,,29455.32,Type A
02.2017,5,Spain,96493,Barcelona (II),1,Dry,5620.542,0,709595,2734446,,1124.04,Type A
02.2017,5,Spain,96493,Barcelona (II),2,Frozen,3209.94,0,165290,919851,,567.72,Type A
02.2017,5,Spain,96493,Barcelona (II),3,other,47.205,0,898030,1351656,,1007.76,Type A
02.2017,5,Spain,96493,Barcelona (II),4,Fish,4025.013,0,677740,1258155,,1222.08,Type A
02.2017,5,Spain,96493,Barcelona (II),5,Fruits & Vegetables,4257.891,0,283025,656367,,1178.76,Type A
02.2017,5,Spain,96493,Barcelona (II),6,Meat,13390.485,0,2263325,6964410,,10907.52,Type A
02.2017,5,Spain,96493,Barcelona (II),13,Food,30551.076,0,4997005,13884885,,18438.36,Type A
02.2017,5,Spain,96493,Barcelona (II),7,Clothing,6463.938,0,280175,2405214,,8654.88,Type A
02.2017,5,Spain,96493,Barcelona (II),8,Household,1255.653,0,55320,363780,,4762.92,Type A
02.2017,5,Spain,96493,Barcelona (II),9,Hardware,3842.487,0,81260,589173,,4806.24,Type A
02.2017,5,Spain,96493,Barcelona (II),14,Non Food,11562.078,0,416755,3358167,,18053.04,Type A
02.2017,5,Spain,96493,Barcelona (II),15,Admin,6548.907,0,125,0,,0,Type A
02.2017,5,Spain,96493,Barcelona (II),12,Checkout,8833.629,0,5413760,17243052,,36491.4,Type A
02.2017,5,Spain,96493,Barcelona (II),16,Customer Services,4641.825,0,125,0,,0,Type A
02.2017,5,Spain,96493,Barcelona (II),11,Delivery,3990.396,0,344315,1383279,,0,Type A
02.2017,5,Spain,96493,Barcelona (II),17,others,3578.139,0,125,0,,0,Type A
02.2017,5,Spain,96493,Barcelona (II),18,all,69706.05,0,5413760,17243052,,36491.4,Type A
02.2017,5,Spain,88750,Bilbao,1,Dry,4818.057,0,710065,2945904,,1174.2,Type A
02.2017,5,Spain,88750,Bilbao,2,Frozen,2980.209,0,145985,933159,,690.84,Type A
02.2017,5,Spain,88750,Bilbao,3,other,47.205,0,1243995,1628973,,1035.12,Type A
02.2017,5,Spain,88750,Bilbao,4,Fish,2058.138,0,499375,910986,,1105.8,Type A
02.2017,5,Spain,88750,Bilbao,5,Fruits & Vegetables,4626.09,0,324840,717543,,1244.88,Type A
02.2017,5,Spain,88750,Bilbao,6,Meat,9982.284,0,1890955,6292251,,10663.56,Type A
02.2017,5,Spain,88750,Bilbao,13,Food,24511.983,0,4815215,13428816,,18880.68,Type A
02.2017,5,Spain,88750,Bilbao,7,Clothing,7172.013,0,229485,2043078,,7875.12,Type A
02.2017,5,Spain,88750,Bilbao,8,Household,2983.356,0,46735,306363,,3787.08,Type A
02.2017,5,Spain,88750,Bilbao,9,Hardware,3235.116,0,66715,484308,,3540.84,Type A
02.2017,5,Spain,88750,Bilbao,14,Non Food,13390.485,0,342935,2833749,,16062.6,Type A
02.2017,5,Spain,88750,Bilbao,15,Admin,5441.163,0,130,0,,0,Type A
02.2017,5,Spain,88750,Bilbao,12,Checkout,7892.676,0,5158150,16262565,,34943.28,Type A
02.2017,5,Spain,88750,Bilbao,16,Customer Services,4298.802,0,130,0,,0,Type A
02.2017,5,Spain,88750,Bilbao,11,Delivery,0,0,0,0,,0,Type A
02.2017,5,Spain,88750,Bilbao,17,others,2036.109,496,130,0,,0,Type A
02.2017,5,Spain,88750,Bilbao,18,all,57571.218,496,5158150,16262565,,34943.28,Type A
02.2017,5,Italy,78450,Rome (I),1,Dry,3335.82,0,455875,1703814,,1023.72,Type B
02.2017,5,Italy,78450,Rome (I),2,Frozen,2284.722,0,101990,570846,,611.04,Type B
02.2017,5,Italy,78450,Rome (I),3,other,47.205,0,438180,792732,,907.44,Type B
02.2017,5,Italy,78450,Rome (I),4,Fish,2108.49,0,324365,743565,,743.28,Type B
02.2017,5,Italy,78450,Rome (I),5,Fruits & Vegetables,2703.273,0,178715,443355,,1048.8,Type B
02.2017,5,Italy,78450,Rome (I),6,Meat,8518.929,0,1505760,5813019,,11311.08,Type B
02.2017,5,Italy,78450,Rome (I),13,Food,18998.439,0,3004885,10067331,,16732.92,Type B
02.2017,5,Italy,78450,Rome (I),7,Clothing,5431.722,0,197190,1893051,,6536.76,Type B
02.2017,5,Italy,78450,Rome (I),8,Household,2983.356,0,51375,286299,,4393.56,Type B
02.2017,5,Italy,78450,Rome (I),9,Hardware,1592.382,34,58985,403341,,5360.28,Type B
02.2017,5,Italy,78450,Rome (I),14,Non Food,10007.46,34,307550,2582691,,18771.24,Type B
02.2017,5,Italy,78450,Rome (I),15,Admin,3811.017,0,135,0,,0,Type B
02.2017,5,Italy,78450,Rome (I),12,Checkout,6095.739,0,3312435,12650022,,35504.16,Type B
02.2017,5,Italy,78450,Rome (I),16,Customer Services,3373.584,0,135,0,,0,Type B
02.2017,5,Italy,78450,Rome (I),11,Delivery,3477.435,0,459445,1327542,,0,Type B
02.2017,5,Italy,78450,Rome (I),17,others,2281.575,0,135,0,,0,Type B
02.2017,5,Italy,78450,Rome (I),18,all,48045.249,34,3312435,12650022,,35504.16,Type B
02.2017,5,Italy,94153,Rome (II),1,Dry,3603.315,0,575160,2136450,,946.2,Type B
02.2017,5,Italy,94153,Rome (II),2,Frozen,1976.316,0,71275,374709,,649.8,Type B
02.2017,5,Italy,94153,Rome (II),3,other,47.205,0,710200,1119558,,1140,Type B
02.2017,5,Italy,94153,Rome (II),4,Fish,2161.989,0,454145,897690,,1178.76,Type B
02.2017,5,Italy,94153,Rome (II),5,Fruits & Vegetables,4109.982,0,256535,611091,,1269.96,Type B
02.2017,5,Italy,94153,Rome (II),6,Meat,14196.117,0,1876745,7049448,,12359.88,Type B
02.2017,5,Italy,94153,Rome (II),13,Food,26094.924,0,3944060,12188946,,20474.4,Type B
02.2017,5,Italy,94153,Rome (II),7,Clothing,7017.81,0,240340,1975704,,6892.44,Type B
02.2017,5,Italy,94153,Rome (II),8,Household,2357.103,0,54605,315621,,4881.48,Type B
02.2017,5,Italy,94153,Rome (II),9,Hardware,3895.986,0,51395,37062,,4370.76,Type B
02.2017,5,Italy,94153,Rome (II),14,Non Food,13270.899,0,346340,2667387,,17209.44,Type B
02.2017,5,Italy,94153,Rome (II),15,Admin,6788.079,0,140,0,,0,Type B
02.2017,5,Italy,94153,Rome (II),12,Checkout,8562.987,0,4290400,14856333,,37683.84,Type B
02.2017,5,Italy,94153,Rome (II),16,Customer Services,4204.392,0,140,0,,0,Type B
02.2017,5,Italy,94153,Rome (II),11,Delivery,5293.254,0,412130,1595742,,0,Type B
02.2017,5,Italy,94153,Rome (II),17,others,2885.799,0,140,0,,0,Type B
02.2017,5,Italy,94153,Rome (II),18,all,67100.334,0,4290400,14856333,,37683.84,Type B
02.2017,5,Italy,64983,Milano,1,Dry,3578.139,0,555550,2246433,,807.12,Type C
02.2017,5,Italy,64983,Milano,2,Frozen,3606.462,0,147280,1008396,,647.52,Type C
02.2017,5,Italy,64983,Milano,3,other,47.205,0,662025,1067637,,859.56,Type C
02.2017,5,Italy,64983,Milano,4,Fish,2026.668,0,450120,867222,,1295.04,Type C
02.2017,5,Italy,64983,Milano,5,Fruits & Vegetables,2029.815,0,208110,559485,,1071.6,Type C
02.2017,5,Italy,64983,Milano,6,Meat,11134.086,0,1768840,5813394,,9177,Type C
02.2017,5,Italy,64983,Milano,13,Food,22422.375,0,3791925,11562567,,14457.48,Type C
02.2017,5,Italy,64983,Milano,7,Clothing,5976.153,0,217950,1733907,,6274.56,Type C
02.2017,5,Italy,64983,Milano,8,Household,2495.571,0,42385,272304,,3486.12,Type C
02.2017,5,Italy,64983,Milano,9,Hardware,2520.747,0,65070,483231,,5259.96,Type C
02.2017,5,Italy,64983,Milano,14,Non Food,10992.471,0,325405,2489442,,18965.04,Type C
02.2017,5,Italy,64983,Milano,15,Admin,3625.344,0,145,0,,0,Type C
02.2017,5,Italy,64983,Milano,12,Checkout,8072.055,40,4117330,14052009,,33422.52,Type C
02.2017,5,Italy,64983,Milano,16,Customer Services,3411.348,66,145,0,,0,Type C
02.2017,5,Italy,64983,Milano,11,Delivery,5123.316,0,403770,150048,,0,Type C
02.2017,5,Italy,64983,Milano,17,others,2920.416,0,145,0,,0,Type C
02.2017,5,Italy,64983,Milano,18,all,56567.325,106,4117330,14052009,,33422.52,Type C
02.2017,5,Italy,77348,Bologna,1,Dry,4493.916,0,630725,2258346,,1064.76,Type B
02.2017,5,Italy,77348,Bologna,2,Frozen,2552.217,0,115605,640548,,595.08,Type B
02.2017,5,Italy,77348,Bologna,3,other,47.205,0,886100,1289550,,1016.88,Type B
02.2017,5,Italy,77348,Bologna,4,Fish,1919.67,0,541300,1046706,,991.8,Type B
02.2017,5,Italy,77348,Bologna,5,Fruits & Vegetables,3930.603,0,257930,50226,,870.96,Type B
02.2017,5,Italy,77348,Bologna,6,Meat,12776.82,0,2254530,6547200,,10624.8,Type B
02.2017,5,Italy,77348,Bologna,13,Food,25720.431,0,4686190,12342576,,16206.24,Type B
02.2017,5,Italy,77348,Bologna,7,Clothing,6869.901,0,273795,2253528,,6532.2,Type B
02.2017,5,Italy,77348,Bologna,8,Household,3030.561,0,78340,408267,,3431.4,Type B
02.2017,5,Italy,77348,Bologna,9,Hardware,3203.646,0,96565,706935,,4751.52,Type B
02.2017,5,Italy,77348,Bologna,14,Non Food,13104.108,0,448700,3368730,,15807.24,Type B
02.2017,5,Italy,77348,Bologna,15,Admin,6589.818,0,150,0,,0,Type B
02.2017,5,Italy,77348,Bologna,12,Checkout,9173.505,0,5134890,15711306,,32013.48,Type B
02.2017,5,Italy,77348,Bologna,16,Customer Services,4572.591,0,150,0,,0,Type B
02.2017,5,Italy,77348,Bologna,11,Delivery,6294,0,620365,2017926,,0,Type B
02.2017,5,Italy,77348,Bologna,17,others,4229.568,0,150,0,,0,Type B
02.2017,5,Italy,77348,Bologna,18,all,69684.021,0,5134890,15711306,,32013.48,Type B
02.2017,5,Italy,78325,Napoli,1,Dry,3102.942,0,508730,220797,,1053.36,Type A
02.2017,5,Italy,78325,Napoli,2,Frozen,2322.486,0,146385,952401,,627,Type A
02.2017,5,Italy,78325,Napoli,3,other,47.205,0,616670,1010919,,820.8,Type A
02.2017,5,Italy,78325,Napoli,4,Fish,2250.105,0,464000,887568,,902.88,Type A
02.2017,5,Italy,78325,Napoli,5,Fruits & Vegetables,4456.152,0,275580,549456,,959.88,Type A
02.2017,5,Italy,78325,Napoli,6,Meat,8597.604,0,2023850,7267041,,10602,Type A
02.2017,5,Italy,78325,Napoli,13,Food,20776.494,0,4035215,12928182,,17081.76,Type A
02.2017,5,Italy,78325,Napoli,7,Clothing,5085.552,0,212920,1792104,,6570.96,Type A
02.2017,5,Italy,78325,Napoli,8,Household,3200.499,0,47030,286482,,3668.52,Type A
02.2017,5,Italy,78325,Napoli,9,Hardware,1526.295,0,51575,355113,,3344.76,Type A
02.2017,5,Italy,78325,Napoli,14,Non Food,9812.346,0,311525,2433699,,14316.12,Type A
02.2017,5,Italy,78325,Napoli,15,Admin,4119.423,0,155,0,,0,Type A
02.2017,5,Italy,78325,Napoli,12,Checkout,8780.13,0,4346740,15361881,,31397.88,Type A
02.2017,5,Italy,78325,Napoli,16,Customer Services,6262.53,0,155,0,,0,Type A
02.2017,5,Italy,78325,Napoli,11,Delivery,0,0,0,0,,0,Type A
02.2017,5,Italy,78325,Napoli,17,others,1686.792,0,155,0,,0,Type A
02.2017,5,Italy,78325,Napoli,18,all,51437.715,0,4346740,15361881,,31397.88,Type A
02.2017,5,Germany,83160,Berlin (I),1,Dry,2574.246,0,612435,2279097,,1201.56,Type A
02.2017,5,Germany,83160,Berlin (I),2,Frozen,3027.414,0,182445,1153200,,873.24,Type A
02.2017,5,Germany,83160,Berlin (I),3,other,47.205,0,818770,1037478,,1108.08,Type A
02.2017,5,Germany,83160,Berlin (I),4,Fish,2558.511,0,510075,779409,,827.64,Type A
02.2017,5,Germany,83160,Berlin (I),5,Fruits & Vegetables,3121.824,0,347855,662358,,1463.76,Type A
02.2017,5,Germany,83160,Berlin (I),6,Meat,15565.062,0,2626655,7227378,,11028.36,Type A
02.2017,5,Germany,83160,Berlin (I),13,Food,26894.262,0,5098235,13138920,,18520.44,Type A
02.2017,5,Germany,83160,Berlin (I),7,Clothing,5828.244,0,282735,2906175,,6415.92,Type A
02.2017,5,Germany,83160,Berlin (I),8,Household,4333.419,0,61875,381774,,3472.44,Type A
02.2017,5,Germany,83160,Berlin (I),9,Hardware,2117.931,0,56135,438543,,2295.96,Type A
02.2017,5,Germany,83160,Berlin (I),14,Non Food,12279.594,0,400745,3726492,,13296.96,Type A
02.2017,5,Germany,83160,Berlin (I),15,Admin,4761.411,0,160,0,,0,Type A
02.2017,5,Germany,83160,Berlin (I),12,Checkout,5781.039,0,5498980,16865412,,31817.4,Type A
02.2017,5,Germany,83160,Berlin (I),16,Customer Services,2448.366,0,160,0,,0,Type A
02.2017,5,Germany,83160,Berlin (I),11,Delivery,0,0,0,0,,0,Type A
02.2017,5,Germany,83160,Berlin (I),17,others,2023.521,0,160,0,,0,Type A
02.2017,5,Germany,83160,Berlin (I),18,all,54188.193,0,5498980,16865412,,31817.4,Type A
02.2017,5,Germany,12227,Berlin (II),1,Dry,5472.633,0,606740,2241273,,1124.04,Type A
02.2017,5,Germany,12227,Berlin (II),2,Frozen,2545.923,0,176195,1066446,,868.68,Type A
02.2017,5,Germany,12227,Berlin (II),3,other,47.205,0,767695,1126125,,1304.16,Type A
02.2017,5,Germany,12227,Berlin (II),4,Fish,2498.718,0,546295,970758,,834.48,Type A
02.2017,5,Germany,12227,Berlin (II),5,Fruits & Vegetables,4660.707,0,317310,587739,,1630.2,Type A
02.2017,5,Germany,12227,Berlin (II),6,Meat,12827.172,0,2299000,7529784,,10522.2,Type A
02.2017,5,Germany,12227,Berlin (II),13,Food,28052.358,0,4713235,13522125,,19165.68,Type A
02.2017,5,Germany,12227,Berlin (II),7,Clothing,6888.783,0,250415,2098440,,6042,Type A
02.2017,5,Germany,12227,Berlin (II),8,Household,2382.279,0,50860,290151,,3360.72,Type A
02.2017,5,Germany,12227,Berlin (II),9,Hardware,1998.345,0,54455,391407,,2717.76,Type A
02.2017,5,Germany,12227,Berlin (II),14,Non Food,11269.407,0,355730,2779998,,13306.08,Type A
02.2017,5,Germany,12227,Berlin (II),15,Admin,3562.404,0,165,0,,0,Type A
02.2017,5,Germany,12227,Berlin (II),12,Checkout,9422.118,0,5068965,16302123,,32471.76,Type A
02.2017,5,Germany,12227,Berlin (II),16,Customer Services,3836.193,0,165,0,,0,Type A
02.2017,5,Germany,12227,Berlin (II),11,Delivery,0,0,0,0,,0,Type A
02.2017,5,Germany,12227,Berlin (II),17,others,2139.96,0,165,0,,0,Type A
02.2017,5,Germany,12227,Berlin (II),18,all,58282.44,0,5068965,16302123,,32471.76,Type A
02.2017,5,Germany,94882,Munich,1,Dry,4707.912,0,720675,2203947,,918.84,Type B
02.2017,5,Germany,94882,Munich,2,Frozen,2092.755,0,139705,881529,,679.44,Type B
02.2017,5,Germany,94882,Munich,3,other,47.205,0,635765,986670,,914.28,Type B
02.2017,5,Germany,94882,Munich,4,Fish,2756.772,0,540175,958221,,1181.04,Type B
02.2017,5,Germany,94882,Munich,5,Fruits & Vegetables,3600.168,0,245575,495696,,1032.84,Type B
02.2017,5,Germany,94882,Munich,6,Meat,12008.952,0,1981390,6284250,,10784.4,Type B
02.2017,5,Germany,94882,Munich,13,Food,25213.764,0,4263285,11810313,,17674.56,Type B
02.2017,5,Germany,94882,Munich,7,Clothing,9145.182,0,262465,2533383,,7740.6,Type B
02.2017,5,Germany,94882,Munich,8,Household,2980.209,0,59805,326541,,4275,Type B
02.2017,5,Germany,94882,Munich,9,Hardware,3005.385,0,83510,623208,,5353.44,Type B
02.2017,5,Germany,94882,Munich,14,Non Food,15130.776,0,405780,3483132,,19341.24,Type B
02.2017,5,Germany,94882,Munich,15,Admin,5264.931,0,170,0,,0,Type B
02.2017,5,Germany,94882,Munich,12,Checkout,7691.268,0,4669065,15293445,,37015.8,Type B
02.2017,5,Germany,94882,Munich,16,Customer Services,4267.332,0,170,0,,0,Type B
02.2017,5,Germany,94882,Munich,11,Delivery,5132.757,0,595410,1975245,,0,Type B
02.2017,5,Germany,94882,Munich,17,others,2325.633,0,170,0,,0,Type B
02.2017,5,Germany,94882,Munich,18,all,65026.461,0,4669065,15293445,,37015.8,Type B
02.2017,5,Germany,34378,Hamburg,1,Dry,4330.272,0,693380,2797017,,982.68,Type A
02.2017,5,Germany,34378,Hamburg,2,Frozen,3106.089,0,185790,1010640,,627,Type A
02.2017,5,Germany,34378,Hamburg,3,other,47.205,0,870415,1363515,,893.76,Type A
02.2017,5,Germany,34378,Hamburg,4,Fish,2313.045,0,569190,1013190,,709.08,Type A
02.2017,5,Germany,34378,Hamburg,5,Fruits & Vegetables,4018.719,0,344650,726840,,1153.68,Type A
02.2017,5,Germany,34378,Hamburg,6,Meat,16565.808,0,2425685,8693634,,9690,Type A
02.2017,5,Germany,34378,Hamburg,13,Food,30381.138,0,5089110,1504836,,15540.48,Type A
02.2017,5,Germany,34378,Hamburg,7,Clothing,5856.567,0,287925,2305239,,6974.52,Type A
02.2017,5,Germany,34378,Hamburg,8,Household,1633.293,0,70815,364584,,4819.92,Type A
02.2017,5,Germany,34378,Hamburg,9,Hardware,3729.195,0,66015,463182,,4316.04,Type A
02.2017,5,Germany,34378,Hamburg,14,Non Food,11219.055,0,424755,3133005,,16694.16,Type A
02.2017,5,Germany,34378,Hamburg,15,Admin,4984.848,0,175,0,,0,Type A
02.2017,5,Germany,34378,Hamburg,12,Checkout,11530.608,0,5513865,18737841,,32234.64,Type A
02.2017,5,Germany,34378,Hamburg,16,Customer Services,4264.185,0,175,0,,0,Type A
02.2017,5,Germany,34378,Hamburg,11,Delivery,0,0,0,0,,0,Type A
02.2017,5,Germany,34378,Hamburg,17,others,1910.229,0,175,0,,0,Type A
02.2017,5,Germany,34378,Hamburg,18,all,64290.063,0,5513865,18737841,,32234.64,Type A
02.2017,5,Germany,42367,Frankfurt,1,Dry,3552.963,0,700715,2252997,,1130.88,Type A
02.2017,5,Germany,42367,Frankfurt,2,Frozen,2092.755,0,143600,893562,,627,Type A
02.2017,5,Germany,42367,Frankfurt,3,other,47.205,0,541720,896217,,1210.68,Type A
